query_id,answer
yuoADT0sxVFVuoWA,b05a50e28adf4958 92d123b6acc6beed 1ae86b54f6344866 da99ec43b0d9095d d473055aa9ad7074 b290fd7549170cec ed2f4bf82b8c755a a0d3cb50f397e7e8 8139973486e3ece0 e3858ef56c12fdbb 52dc11025836ac20 f6ad5c917a6454be 95d1bb42049fa2e1 f82003a25aa177d4 95c853904ca110c7 9f100d7c83ae8d30 184a46324d064112 7fe865531bb08a29 d9d60ff14e05acc4 41df3181c293d6b3 e5574e6e499c2b2c ac713b901133bd12 ba95b27034bcf719 63942022be17a720 af14bdbe3eaf619d 7b5657fef07211fa 9811321a24395d0d 3f8ebc6cc98da978 8643a5ef9fe86884 7a8a9af81bd28d16 b2c3519fefff657b c813e638704be5a0 7a7ad28935fe38ed b6fecf3332ee210c ded5262bc24fbe2e f681d3050c716c45 585e81851fb2c09f 3b55704d6336e7c8 1b6d6ffe2c366626 55df2880d5ec0774 2921c3a2719c6046 8c7f8a589cfaa2a4 2f741b4206df7542 f2a21388b648ce93 98a37dd10dc38a4e a79ad79795111dfe 9166e769755a2060 49098fcd5798d417 0e2c4a48a89d9a83 153676b74715ea2c
YMAfusiUYp0lnIvj,08ab43e6a8cab0f3 0e6cb43218a41a12 9280fccda79b0a5d cfb706f3d67be3ee 0566db886e4f5070 146aba8f5cf56162 7e9a6ea41be47d91 4b8cc88b6d604a94 eaf85fde19bb3a6c 574c8d26f8551c97 6638919902c60e01 2924373200bfa226 741dac1dc51d02a8 5ee57c8e9f88d01b 99c5922365fc37f1 ab8e725aa4c563e4 0ffa937ffe6db8ed 6d3863b2d52ca5de 6bd1aaa701e2f616 ad0afe7145131062 0faf526b912fa029 461a6ccd3ba1a787 f488ef8751e05ab5 b39b4e4dcbf6665f 0c54a8dda187cfdf d957c3d4256cad3e f9ed3074be62188d 072c556cc21ba3dc c7c1331f3fdbf09f 4da20eda8bfc994e ec5241a42bd26676 2fc7c9f422049aa5 35310e0570983481 b91db319ee7667fa a8c3c851f0c60b5f 883d18114db4742a 1b4549d11ebdb445 ae89a8acc6ff1d51 207d11b6dbe16cbf b84ecb02cf253646 0831f58c23381620 f2dd642a08924520 677dcd904ace7909 7859b7edc12c3d99 4c4aa6778728ee27 a1693a3b022dadad b421aec1867a21d3 3fe52b04ae95b4e7 63bf806cd5de76f9 d92df4e457687a7e
yXMHKUZ4XqaWk9Zx,30a95776fe739c33 607c8b15b0f78ccc d7a41d676b38beb3 a41739f851819c82 d472d43ea12aa6bd 66fb56fa4bede7f7 e425d69643db2440 74565e4aba83fa25 2b8a3d669e17f0f9 8d7bfbcd79b1b012 1550d0590274246f 29fda640f811a3c1 c0933639e7cc3f28 74631d78bb6dfe70 8a0ef91da09445ad de3b0ccdf77a4175 bc77d907b474befb cbe04e1a6db7c95c 85d225722695eb46 70a0d4840380aaaa e29f1f0c42d0a4d6 22fc4f74bcc4b92d d2d61d6a621ed66d 527a4e7ee0766267 db36dc54f020b6b5 2d8865ed86e62d83 8e3235456629bdf5 c643a9d0067a3118 1c4795ac4acd1b40 0e431729a8253ff6 41dd46c878fd5d45 03fe619392480513 f01ba0c1a9e08066 b4cfa90ad2c8a7a4 0230a34dcc879620 d97b4c117f74348d 8aacee601aef9709 29f6dea3c1b2994d a60e05f54109c1c6 223f6eba3294b4c8 f4803a942a840411 e83ebdcaa3681860 0167fe7d227160aa 462928962a27640c 00e6a5554d593baa a9a5583bd06e1d2f 0de25838bdd1c974 2f02ced116e8cd7e 849fb77936f1ec60 b60d4f87f4ece036
3uxAiHAIg9rSXMkT,f7a2524fd2b3da7c 51c29b17609cefd2 a9f7dcb44a17340d 798b8a4fa43a5e91 43ca57b023ac4c71 31171f4fd7858db4 b1c62da5f8759371 903a80b8023fa158 676e8d705af6b03d ddaef3b0d371ee32 420eaaa779360041 6f98e08c40db0bdd 9723e08c82b0f675 8bba7d21b52cb150 3027f8fc768127b9 d5b31368c01587dd c4b5f8f88455d752 dd247d73e47e2c20 cba6d4bbf01a5e70 8ef706d5c9a8fc99 dde564bf325c07c2 dc5c41f895bc2404 7de40d920da6860c 5aff8fb56d40b668 08152e57c3207f3b 1f4a8c1992a9c0eb 508c14edc426160f 911c2faeab9c1b47 918f79c0f889c86b 31caf3506b63e40b 7fd6f1e65452cf6a 3a36b1087b6fbeae 68b241ee84ae5e91 432f3840124d7a4c a689c98cedb33992 4b7a135ef49b11e5 a2c0e4842b3fedd6 266b755dbb8b01a3 3ce16511767f4f4a 750fda1a197f27c6 b55e1eeb7d0693c9 776e1c28fe2cbf3f 41f84fdf0f7dc291 4c3566a9c3cd6359 501d4d4e6ca3262b 1e31e3701e8eb5a4 2ccfffd3c2e5cd1d 30cb171d116538ea 40b98c2ac444f8e2 ae59890855397ca7
JmGGRVRpAk3Z2ZR8,eac675e4fde9e023 8f990e335bb826fb 5b6e3137e96f936b 9189e3931e2635dd 8f99d7b784ff7d1a 87aed9a6b0698140 43d8607dadfd5391 341c14924426e6ca e4440ce9d0748ce2 cb033d5051f7ea66 e00a114f2d7c4103 c154a2817c4426bb 366a4c222fa4073c a4420bf7a8406ceb 9845015f1388e2db f269ee61e28cd917 ba86ca24d44031ca f6e15f938741f704 b5100ed58416a588 2ec2a30d90c3051c 78aa5396e7629003 f018a23154f6c2e8 121b43962e820262 6dc578dc6158f91f 36d8e1205e3e7f79 559bbab93ae19968 aac97229063551fd 3a10cebea9da93e7 d2817e161afd6bb0 336ce98a66a308a5 a9135e8c2f9e4544 d8a3ed0581408be2 bdd62d4b2e471248 1bfb61df3c9bcc70 d9f0a3106fe8a983 41b662ed09e5605c bff915cc227c0283 9506497c09333aaf dbbaa0155690a550 18ba758cb354f337 067bef00801b800d 0718c05f33864718 f7d9e2a87677c272 c4d97509643938d0 e9d828b8c8143a34 1d1ad5944be85ae8 fa58e095e15b3cab 0bf357c0858bfdfe 720a9245464e9c65 173c46a411443d4b
VU1VNNxpGR6mfGRo,3aa5440bae555284 4b6b9d10564d7fa9 039e724022ec2ef7 6dfef36d1fd4a167 9e7a02897a18d57f 6802edd3cf6fb039 3740d8f62438bb0c 98b1020a96650e72 44bba446db7f49d2 25b571ea5e66961d 1f02a8115ffbbe09 9ca163622753fff8 c3cff89d103ff93c d15f9903a5623356 5cfb2ec30b560c47 224a37be74680afd 2cbb948a97654a62 156211d08300dbbc b2f03afae498e955 badd0bdb02599b10 d4dc969c87f429d2 e1155f444bfbde5a bd9a50bc486f9781 de4af7c7e71a4085 059db3a83c87a804 7c9c4cf997604a52 733fc09d42975ec3 62a698b61a4c0815 04bd7ef7f605997f 0d8271295b48174e add326cf17b3f218 b1a296fc9157fc40 108857f37e77ec3d 71887dbf51cc46a0 3837d9712a04b9de f3c028a51a30c6ab bb31ac476126808e f741d2648778e507 c48fc165d7dbc7d4 e72eece543718e44 cfbeaa7260bbc831 1c90987c1ee80357 3c2291922dfec736 c4c29c132b298582 cb5aa51621b6d6f3 53bf7b7d34ee5807 0f049d5661b406a6 a2b6045038ec17f7 c0e69af176db84f6 4c3185cafdc42204
m8w7MFoND2cK8AFh,13531bb33aa681d5 ef5670dd4c37a835 2cae369978226e4f 60f07b82d8eaf92e 6730c844533b87b6 e7bd17b97c800fa9 ddb58504fe824128 55afcec1917ac095 7a77423188ee764c c35a2047570591ae 4e2aaae5307c9ab2 a59184a4c04c63ea d17af90371e1838e 44f4668d66326345 2a91be2371c13657 045d176321d6978b 0835af2214c9f083 16acf689655364f1 dc83852e370c84ea d7823ff75f5fb682 e8dd633a4a2379d7 d14f7746835405b7 8d6c68174914fa5d 27d59aa99d4fd3b1 10b1cba4c340f49c 5e066ec8ea892cfe 3e1847012df93430 59df0cb9c654a010 4e305fe638f9c316 ea9272d375611375 42634e0c18daafff e7a9e5803278f5b9 dd1446b952e11400 659ff3d0c2c04c21 b1ed44df67409c68 29416c72d9b81d2c 85c7eac1f27c9537 9e6c5e2353c39245 4231e0c058fe1741 ce888def1cd5561c c31c6f14a3f415e0 6d4b8455941a5f76 fa970977abda7618 a79472f7716e40d9 bec6d8797e2fab1c df5f87913b53b7db ad68a4b568ae8efd 3081ab2d3eba82ce b2a92cf890ede29f 6d3778c81560d8a5
XzLIwx3XlJIHnWoA,8d82f07652b6c0b6 0a2ef9bf555bab30 d49aec59141089d4 02b01ac6897beae6 84b4e336601e64d0 aee0f24864c4088d 2857d62a124e1785 d1f9ddd9b9b51679 e53d208cfb0b200e 544395b824b571c3 0b83a89e46f2c243 4759856f15eec89e b524f4895c827cd0 5a6f18aed6643992 14e214d2694aea6f fe493ab9cc8c872f 97e844487b43a17a e46c68de6b3da331 8dd554d8c7ee0824 6bace67e4725cb3a 7e59a401f921384c e3e7c7928bfca516 cbc5d40a256e7685 1a596d9d7fbceb07 7830196691987578 df911f4d0cbaf4b2 05bcba532a4d0f41 e3dfbb69e53521ac 3894cc4470f3dd44 496b24feb31ad6b9 89d87fd1f08dc999 f795580b7e25e949 6a8d40b8b69fc589 dd9eaf128e3f378b 81ecca895a8a4b00 999535a646816d20 3c06d7d462b08ee1 1a1bb2907d4ae29e c2d609579a24ee11 55af5aceb8ff1f79 cd6dcd09401d7d65 b832ac795882b4d8 a6b91108888198e2 678c82a375f791d6 660873f43b46bfd6 0d0d772e26e63e0a 9a4790017efee285 ae268b81560c3852 36e57b1b1b53d6c4 a1c3158eb96cebdd
QSTDr27JfuMG4l7Y,03477b700f7232bd 29bf653e7d6961e6 96415fe5c27c9a5d 9d6bea89818f6283 152cf0cb1d234484 6ae9cd477485ccb5 100aa8b5dba2b70e 3f241190fbd9bbe1 f5bc60aaf0cb96f4 726f169f8786ac32 b31afb0815ad0331 e76724c5d4db445e 7dd16f77b740399d a34a360c6ddbbba5 f65ba6a72d35b763 adf517164d6bf590 c6520626153e8aa7 669e6ca553d5faad dcbfb8d73333fb24 5afb9ab7626b1892 c9ff789ebe5b7645 620b4bdfd0258569 f3ae025525a21aa2 e104583d13c931ba 9ebc88c0dd76caa4 7a2159d2cdd78cb8 c79691d98e6e8677 37289a9454ddb63d a77bf355c2c7c211 5f3846c6308a8903 c037995390866569 8b33cbee4c4765c3 1f0797ed5fbd2565 e6b81c557c942d46 56438a089f6a8787 1ab09a861aedb4dc 74f672f81fa39e60 12bd4e73d8857e8d e9a6d09779471a7f 0f83412d79e83550 1557ee280b883246 01e5148e320b7882 c8b343a9ca7190e0 84f441375423a30b a984e0e2dc545630 07573cfca89e1a5b c67ae502e20b9a9b bf75e708e70c8bc6 4e14009b66609c05 5c915dd5ecf9577d
G9tFvqnCpqYCK0gt,732cdf97136e79a3 3aaad87a6612ca4b d1e1ec0014a52d8f 3cc3441b83382137 67b62eacf8cf0da5 824d98ecccfd77d2 49195d798c0dda09 8bb1b92105f3ab98 19f28eaefa20f52b 2e064cc73eba0d51 bb1eb5317f4189ca 9dd3c49678f48b9f c6ec1eaabaef5147 acdb45306662d2d3 ad603151ffc3d88f 24b4e9d21a888ba2 4f7f2d868e33e793 08eda2ad79b8910f daf8165a27214965 fd7986e0c7f55678 565547ff4607b86c 56e92a8cc8e47156 f99ec81f14c59223 dc0da580e175ce3c e3937d25e027e104 de9b5a617b8450d0 48b514a43014bd6e 56f8fa71bba61ad5 5aab70dbd36f8c4d d5c3a23d6c3f8e9d d45fa098422b4185 943a0f9d1a8bef82 47e8c8199b7478d7 4a8f149413d380b2 85358e785eacb28e 18f95a1e08dd0e6d faa646bbb170331f 664d591557b65dd8 c4c71f54308bb50c 1f5fdae88432ff29 f96968e616b6f97f a8790a80dea26422 4a39a1272f3bed44 2118f3829c10d132 1ca3bdc91d1d1bbe a5a847715f87d62b 8aefd46f63fa7e77 980a900a574ea978 2b580ee93269d0ac 71038dd427da6d82
OXk0YU7gDGkNgPi5,99813b66174bda74 c64f65fd21130a8c 5193ccc68555926f 924ceec22acbc5a7 f165aa75f4c72de2 b2e557755fe062d8 01ce0e699661fecd 41517b71541ea8b8 d3c0bb875d182eeb 999b3c867388d3a0 2b9d044357da5a6e 20c805af45506264 aadee4b2eef91c61 38c5b4492b7697bc b7b8959768fba213 069f000da822a9f6 0def308bfe958a10 4a668d1d3314408e 41d5f4914886afe5 20570a57aa4f2179 29aaf7eac0c31150 de7e68555a0b3682 86130c6ad683d45e f23c24e050e3885a 80ac243becd44895 89df6cc417766e92 fe79881f9c5f1a87 a6398e1e2c53e283 942bc69028babbc2 d0e862d523ad1140 d5d6df68064ccb76 984d468d95a5e4be f6623d874228a7c9 5a715317435d1a1b b49c30af2fc0065e cdde944bf0fd4b5a 06b61a6e4d3f2b99 5394e311f560804a b7d6153db433a8d5 05233601fb4063ad 6f3e60314bb78dee f634f48c8013915c 0aabace5a8c91687 195a647e2d2b8758 89ecfb7cb8f1e2dc e82d21f594c9fdae ab9e1b72576c6a8f 2b5c41c494ee5f71 0598d31a0a6208c2 047e227f47a82a85
B25wLwI9EYz9ly9I,4f797e3bd62b33ca 6b3be838f58de1c2 525649bc6a12a378 a5796009f108e486 95e44d9aa2430e8c ba16f097fa225d77 0152fc946bd36def 20317e8775efd506 f45ed2823b4160b2 abb4920c8ef9b3c6 9c570e4290eddfd8 32c849125bc41d59 0ae573be05d010fb f2dd77a60b4a4a45 d1ec7c610f3e2e14 c42363e2f2cf29d5 823e9470f059d6a3 2bfe5d25f430fea6 11daabba9569fb2e 351b39fd0016c683 8e536ef1aaaa4667 affc1aba5aca4247 7eb7116c92cd965d 6f7c8fbbfe6e3209 74a918d23ca15262 8e12802afea92169 cd2968ee1ce70e3a 5a4db5b112ee659b 2f69a1c1a8814d0e eb9ece0e0b2249e8 aef954386478ea1f bdbec15e30466c8a bd9fc6933579c662 530afb2608f96df6 eb7f897d4502d6a5 35256aa552143e24 b5aa095248695975 3d85cbf7d83ad681 27b6303f3a622cb8 ea4b6a7934f1f22f 2f8bc845ac903cbc 342ebb8c4fd7f0b7 a1c26b4b1df617d4 8948abbcfc482b58 1dff266c4d92e4dd d87efcf4cd71bec6 1e75956ebb90767b c9b083320b374edf ec3699580ca05559 a8f34761ccaa35d6
DKIwmRDNW9vz0qvl,3f9c49daf32ebe91 24eb9ece82c253b6 72a57ba5d38159f7 03c70a24e0a91a81 42e258f4121377e8 ad959e7cb2055b71 e6c371b6744bc45b 15d85406c6271c46 434e71b0109ae002 c46d1111d7b4b6c5 7800c3b12fc6dcfc 73b1466e6c9d5665 6b949e7f6db67782 ed2453255e0d7718 c6bb8d44e43a6130 3a75f59cc9a3d7e7 d42fe1b25f206d02 c5dd64f5147cfb39 69acd3cb6e6fcb0d 88fb9f9c549c1c5c b00400f961853e90 e1a57e9e55149f83 30526ed6aef34187 f9e2e59ed3d8b40c cff87b5c452faf61 6d9168196e9d9c05 c762dbec0e7cc43e 3f5bdda165454d8e d734477c35140406 1f033a773c6d8d84 25de5f120082cec5 ec1e5f39957af236 f0b1d37f7a2a2379 cb3d500a95a18313 68ef900656595352 764ef6631bd1337e 51be7a98617066e9 b9c1e3d3727fe65b 3aa516587ee825ac 65b22a2072cad82a dfa5e828f45f03ce 2e06a7d4f83fa2ae 775744434dce3d06 5f473117dbb3d2eb 66e67aec40fd9eee 7eaf5b4988c0c68d 4c2cc9c00800006c 707753b834e7f754 eb0d1e5cc013a814 e47760b350a50fb1
UIw1MgyJLd8S1moU,1a19c5deb6100d2a 900feb195a00c835 217ef9cabe0a9043 3fad9822cbf3e5bf 2ac8ecdba8b0e5d2 597f7ce7955d1f0e 02948161ba59306d fa7bbb3ca7f4eac1 46b03bcfc594459d 1d1b18e8e50860f8 d804b0888b827c0b 77dc2d035957bfce f8d2b1364b809d10 5514fdc54e023c4d 111610a0f5e9f311 f91bee5acfd8deb4 463c5a747c87dddf 27880f39befdf957 c6b3af5caa19d694 31298706e8685db1 785440b9d7869163 a02e5df6e742daa5 0e1bbe030c384611 7148c933d3752063 8b9a06561f00b28b c2515dc7958bb2eb 3afccdc29fa77aa7 933f12195a985699 1a635729d0ab87df b0c453d44793115a 04952729f5aaee83 c6a6c921eb358ad9 0060fc81238af515 2d4fa5cbfbf67e67 e37b53f15484d01e 53a424018c223526 290c9a31f57b9513 b2b4278577c6d724 79e18dfaedc73fa7 f80af21d69da6b53 40c91bc4cc5a940d f838a0b7f0e285ad 33a105d02cd62fd1 7024d7efd5279fef ce412ba63a3567e1 abeb7fa1c2020d0c 5c01a7aae9a8b73f 8f12ab8082e225f8 a76f17f30bbc570a 7c21b45b93bafa89
prroPQG9HfIlmpqe,94b4744eb3571c77 7274667a5f8c7614 3c7e0b0d81a92e89 cb67e6b7a40836f7 d2702f6e717af7d0 f6886059881c92e2 754c0f9ff43c87ed 5552417539ce272f d52b24ed1dc57b26 864501509d0a8cdb 9d31334c7e873282 088286d7ae5840f7 71f6f3cf35f94da5 d4a8d555ed6521bc 6ec7b57a171521f5 94dff6faf14c54f3 6b3285fc1997207e b4ae687d0b5be352 e0f4659348db4853 879eef8c32dd9184 9a83ecaa2bca5a54 ba3c6ba0e67827d8 17b8b0f660ba1d44 ad9e87c4b60ee304 fad7668ca5638829 723bca87dd6ec791 71d12b9d7b92ddde 637d5ba1eaa33ed2 c305d80a023963c7 8f770f53e66ae966 1d39ded4ef21d612 7d89c60ada0ce683 c07e9752ba59bc1c 4244175a194ef790 bc7c03726bbd6a01 0c743b2c49820215 0e89d145a0640170 b722eb05dfd4c12b c46620056df6ed9d 2d0bcf4c2eab6f6b 4e3f75d7ea88f040 f5b92d1841ae5c90 0c0a0b6c85384470 5fa39cb9fb52351d bd18dd2847aae55d 3f8eebc07fff200f 15f9147a313b05cc acc39b438a5c7fea e4fa5c01cd624241 eb41478f36617eeb
cVEHtfG3X1OM5d6N,0f79695e8c342b3a f3a59ccd2a580aa6 addb1fc000d3969d 2c773e88aae06b5b 5976969542f84923 b0b191e24c0c1743 b5b1c6b5f2300b14 711a77a08031cdee d201edf373168f24 6f76aa14355a5f44 d36f203e71040899 226293e680f6726b dc39291546e093a2 0a8d317b1a325bff 387df57b081eb095 02a01bacab1183ba 46ef2064c7e48989 f26f3aecf9c59982 ed015b28935d3ea2 57a0b1a63f8f86a0 c89c5f8519a06fc4 f6e8862b5885abb5 a68c7559e368ff23 cd7d399a7c1fca18 97dd2ba39a1bf9e3 7769775e5406fc6b 9869b99ad405d4ff 4c533b755c6f780f 5e6b69624dd7027b 686ea572a90f4023 e2f0814944a1c229 bb5b1dd17adfcf1e a65f4924aec362ed c2b098875cdd9615 244e5bea49b3a3ee 77e07fce923e5264 89a39e33d3151abe 564e1e920cdee9a9 beaf078b54d6410d 5d18dc2a0fae10f2 bd4d578251a5f018 a53854bb41fe1093 fdc53a0cb896732a 2339f6835f350336 93ed1ea990381ffd b83c6debb75980ce 13c6c5c565992037 4f708373ac00eaea 92d06a34a4ef5359 8a662310b0983d91
wJQSskCNDI8Id5bD,f3d7350229219bc0 bc738c19e3594631 22f0d5390b1ce42c 2a87786233343d4e 4c22904e80b665ae 49bcfb0df8c9dd0d eab8edad44a8afd1 e24b3b72988bb388 d4819984c4f3340a 19266473b4c6aa38 d6a8ea702071e942 60620e18fe0f1b86 d8b42b29d1dec3dd 11e458e1c81a3354 55162849b3bbf759 05e3e9e85fe9249c 5b03e87dfc9e54db e411a61a734ba189 7fd5ba1cf23a507b 68a293c70f79d0fa 0c3441b2544d8596 c5d16204ba4c01d3 90682baddbc9322e f990454373bd7e1c aa9eaed3bb4e800d 1d22337ffa557d90 cb65c357867d81a7 98b88a27d9520614 de63b3346894d6dc 3ac492c72d41cab7 a56684c79abac56d b5a5338947727906 21e91a19ca0e30a3 52d9694a9971e73b 139302e2039d4617 9ef15dfd5cf9db3d 07827b778707431e 6aa9563315cde931 e70e340d2da6175f 3b63d198486e9de4 c19048d44102a675 cb954f011cf5217d 50aff38feaeec5eb a931b2f0badb478a 3ea6ec6891548385 3cc764461c991df3 2d61ff7840074683 2d539162486f2ce0 f1153c6d69c2bffa 9ebb6de31d5eded8
sRH6xRr8PJbfY3T2,061a38a57e0bffa5 1bb3330e2b270aff 9b968ac24dc629fc 2a1bda94e57a8b7d d17f7b018dfce009 d3ee46d9234275d0 b578733fb135e26f 93bb898aff199031 d1e1670cd53ba300 169d10d033045988 fdead351e144849a fe71be5d7723dbd3 fc2cecafb7d978a9 b16a691c73c6cda8 57bafa640de8639c df26224dacc82781 9b99a7bcf6f057cb a698528d573888c7 22767075e5d93ad3 5d30e219b00213ae 2fb7178a2dccc01f ec06c637bd9251d1 a2f1e39e4f1c39b1 e81310ae081ca03d 34f407524694e4dc 009845075311a62b ff80033ad5b4bc97 278f2dadafa68699 6ff9fc1843ed8e5b 266ed366e01d8d9e fb3f27fe23366a8b 32c41683a56fcc38 6072a9b774bcd389 45d55f111076cda9 bb5ce15308efd793 10182dc118a49a06 b752ad3dfd89b448 656f2c06409b48d0 ee0d0ad26e271af8 32fe3b6ea92f11f0 a37976f5b5b2efa1 9b80ea41ce368537 5eb0d99dd2a8b597 72173f15c35c407b c75fcd0775167f15 c28ffae6ebac0851 7ed3147c45029710 393a1a748e45777a 0fa47fc44ac5283f 195ff9a48c50e0a1
PowXC5x73KT9CJVL,056536714aee3fb2 67029632e0d66fa0 1091d980d69cef0f 321921911d07f973 4fb16700457edf38 afed68c8288d9a5e 271d87237b265627 0b6def2a178f6275 e987ea824cb812b3 b1027e0cf7ac641e 68597e05b7d79291 8d8c0e4bd36fe02b b76cad69d8e3d834 e104583d13c931ba 17f2cd1a086cb7d3 bea7c6f4c1a713d4 1d7968279e9eb220 a1438bee13e8b72b fddfae0d75a4d76b a9de67de326c6192 3c7875f954104f59 375bd0154588c194 07cdb668c6a27be8 6fbeb23d78ea1b4f 1eff5ab5e59ed681 9df3f0d31e144cd8 b37225f1019503fd 0a0ed5e42baf98f4 92c50340a46de858 ec2cef8174a83560 51e78df4950a6445 500e40f6552b3146 a4394b3be3598df0 4c105cf781097925 401e9014cf4eb8a0 31ecb8c44d08d6e4 33b81da6f94d6b82 e37ca99d61f194db a40b12fe882f9991 81ebe63a93d2a56a 4d9635cb0de12559 a53f8c344215426d 4cd53d7d9f8921e1 ef46961daced2abe 150611cbab507a9e bafa381f899ab209 9f87553b2f68e7a7 0edb419d1eb19d55 6e07cbe647736647 10bccedb04ec95ae
9vt02FUCvBzU2qaX,2d5d05b6580f5701 b13cc8838a6db31f bfcf4820e3108b2e bed486a0edfe485c d6c4111cc5e6852f 0435987e15d9af99 ca141440896bad49 52de818a479f67f6 28e10e25e45e1415 909469ab1b1150ad 64f143bc1d6c8df5 222bad19a1e99a07 652f2504fff1fc7d 69a4b51fcd5189a7 ffef637ca4978f59 27bc4b64e74afaad 5b608ee9b1ca238f 6aa67b7e6a2660f1 a15dbaeb13122296 0966dbcae5e3418d 9655d9e4058fc1d2 15a5608eab1721a6 1d15dfa8b6d5ad27 55aa68e7632d717a 9b200bc9176e3af6 8f57c72cecb878e3 fe037d877b2183b8 a5f683039464cdbf 1a993a1f0df9490b 56e1edd7c10f520b 71c2b521023ee7f3 056dd1a215f65b3c 4277754ada32fc29 53cb6c60306718a0 e526b94fd0a0a264 35f15e2929755c9b 6b860f38b8980d2d 8dd6d3b20b5cd9ee 21d90f6a839fa2ad 2d237c3bcecc7151 72090c76ce92cca2 f4555613abfbb454 f0fbd7d08ceeec11 9ff41ecfd6f90a91 d0acdf9714986032 eac9aec7bb1c5f7f 50fe70525b4e5e8f 50ba65421082ec40 fb36901d60f52fee c8804b8906f1d686
10RZdP046pFP08wF,dadc220b2c109f86 26f1b8bd015e7856 3769fd472e919ccb ff6732d0d1ac6073 e2dc61a89c50982c d56e001d84c36f33 1e31477ccfa275da 4384ea8eea67ee9b 8ca1ab6e11ecf1a7 076787e440d79032 30e6adb6060bf9a9 a94d25c4d462261c 135b06553444f85c ce4a5475e2f2547c 915e1a7d3f754d1a dd8e475816e0dc0d 10137b88ed0c1b72 8bd063bd78405c68 7a49ef0564ee3646 f5335dc8a0341b4d 11bf58ac047776fd 2b38563ced5c5095 0ed10482a6adb75c 8e2b5186dc2fab07 0af454612f9b1fb3 c90422bc3d7ee98b c4b69e45b154839d 77c0f31800d1ebce 21b5bca0f717ca5a b354429d208acd68 8caec969a3ff39e1 e7c2158c9d40456f 5afa6d68f9e99e94 edd2a523f9e5965c 1e77b1a2fe04b293 74b962aeb094cc83 3f55bcb8ecec912e 84872ec5ddb8604e 83ed09b4ee83c416 cb9fa05981b43d5a b1ce56a83caea948 99c1f098b6d7c521 e761e2341aa38bdc 16b1d319b9fc8583 4a85e7775e755aa6 8dd6d3b20b5cd9ee be396d3ebfca8d76 b50d55b56c5ab465 f46deb44462dadbc 05f62a07d65a6dc3
xrQ9eeWXdZLPZkdB,572314b061144fe8 85890a26157f2e36 8d503e401303058f bfdcdc25efbf722f a13f5b4421611d04 c2c879a1ae5d6d9d 1b20fda16b0bcfff 956eeead29d2b452 ee5146c7201a6314 c92a5f56036cc585 d3e1dde6c149c88d 1aae076836dedba8 8ec96f8c7e84be81 fe8e7909bb6ea0f4 20136c80fb80fe3f 7424965a75825713 84c64598c8db015e 660b09b9d49c013d 2b4498e858909bda 10120f363e9cfbed 5af7852a65e0d998 15089b5d0c532c60 83d6cdfd8f07fe38 25080fbf5090db8c 28662f7f28307384 80587e0c59f68c8c 0b6b477cd31c0a5e 9a26b5aa1decd9fe 520d94e616515cdf c2781ad6079b9e0a 0fa40b6dfab89504 1c6fd53397245e35 8c7eb40a30582062 d6cefdb4d6a8e08f 1c02463d4f6e4e7f baa0afb5cccbcd27 693bc724ba297aa2 e253b58ae2c114be c351522fb51ede99 8d1062cfe15334bf 5c65ae628f17ac25 6f09c9c7ad408983 1dc70b935542371c adb981be5acae632 db55bc945a551a8a 490e462385b7c3bf a7153a0b3b5d7b0f cee3b10062b62ffd dafbf1d968540cbf 6f5d419e1987216a
AyHTftILaHXE9d9K,0ed3834ea920a346 5f136d38fa78127c 54847658eb521024 41b4522799036c76 5144aa11502a3549 05fa76bad4f2cc76 99beb820e537d5b3 9fbabad21bef7571 a4bdccb3c29eb809 64f20ce730629db4 abff160c8651cdf5 6ffea01252aeb6e6 63490a57044390a8 05783f9a3db82566 d6d5ded6b965edc5 815525780d16375c 0123a6578d8446c7 43f591d417beb1ee d01c53330eb09171 f0bd1e101d0e9c36 50201cb7f910f8dd 6bf54e6958718720 2ce1be3ff3aef834 4f3e3ef20520bf84 2c33dc43493de67d 9fef8dc40e7c4dbf 6156f3d125cd0f0b e5544d2412d02348 2fab75476bdc9dcd 39cff39b58db761a aa4ff84bc2b3a24a d7bc26596361e06a b428f5778c584655 b3f9f0ab096a345d 7f25c3bde85e16ad aa3c9e5dec05e175 6dafd0c145eba26a a8254722eb00f95a cee34b4f0bd75efc 94d16eaf4f685fc1 d080be61449fe53e cf68f42818de47fd 45605a6aa149f095 edacf3253a6880ff d6eee6aabf73a7bb 7c118dbd6759146e 9c8df613194161ee ee9bf4ebaa908b71 1c8330e6907d527c 81ea61cb9f5178e7
